question_id,correct_answer,hint,hint_score
2448,during the worst of the 11-year-long solar cycle,He says these ejections are much more dangerous than solar particles.,0.3405396342277527
2449,ejections are far more dangerous than solar particles,DSCOVR will gather information about a continuing flow of particles from the sun.,0.3477919399738312
2450,between 15 and 60 minutes,Mr. Berger says the warning will provide NOAA about 15 to 60 minutes to let people know that a very,0.2705273926258087
2451,future models will be able to tell what part will be more likely to be hit,But Mr. Berger says a new system may be able to give more-targeted warnings.,0.43862658739089966
2452,the second Sunday in May and the third Sunday in June,She was the one who chose the second Sunday in May and also began the custom of wearing a carnation.,0.396024227142334
2453,Woodrow Wilsson and Margaret Chase Smith,Mother's Day was proclaimed a day for national observance by President Woodrow Wilson in 1915.,0.11194931694193157
2454,"With people making their own presents, stores do less business during these holidays.","Greeting card stores, florists, candy makers, bakeries, telephone companies, and other stores do a l",0.348428338766098
2455,To introduce two traditional festivals.,These two special days are celebrated in many different ways.,0.4180988669395447
2456,worn by being exposed to the weather,"Since then, the dome has become weathered and worn.",0.2547426223754883
2457,To replace the cast iron frame.,"""The capitol dome, being cast iron, has been hit by lightning countless times.",0.31843236088752747
2458,They held different views on the Capitol's current appearance.,The last major repair work on the U.S. Capitol took place in 1960.,0.19496826827526093
2459,a news report,,0.0
2460,activities to make the ties between the Chinese and American students stronger,Seventy-five American students were selected to visit China.,0.35867759585380554
2461,visited China,"The Summit was to mark the 25th anniversary   of President Nixon's journey to China, which was the t",0.32759255170822144
2462,the youth Summit,"The Summit was to mark the 25th anniversary   of President Nixon's journey to China, which was the t",0.4116747975349426
2463,the result after the tsunami,Psychologists are warning that mental health problems caused by the tsunami could prove harder to re,0.31203776597976685
2464,has reached 5 million,Relief teams hope to reach all of the estimated 700 000 hungry in Sri Lanka within three more days.I,0.21876032650470734
2465,disease,"For those who survived the tsunami's force,disease is now the No.1 problem.Five million people are s",0.31625574827194214
2466,mental health problem,Psychologists are warning that mental health problems caused by the tsunami could prove harder to re,0.24005798995494843
2467,get away from the farm,One day his boss told him to sell some odds and ends ( ) for as much as he could get.,0.24531474709510803
2468,knives were ordered in large quantities directly from the factory.,"He took a short business course, and went to work as a salesman in a large city.",0.29531675577163696
2469,His business skills and his wealth.,"He always run his business according to strict rules, of which the most important was: "" The custome",0.329717380464162
2470,stores should do their best to meet the customer's needs if they want to be successful.,Frank decided he did not want to be farmer.,0.3405739963054657
2471,a family secret,"""Why pick my family?""",0.3190573751926422
2472,terrified,,0.0
2473,She needed it for her school task.,"""You just destroyed the school's skeleton, Mum,"" explained Mary.",0.13943243026733398
2474,They understood what had really happened.,"""What happened?",0.3103060722351074
2475,The history of Tin Pan Alley.,"The start of Tin Pan Alley is usually dated to about 1885,.but the end of Tin Pan Alley is less clea",0.5639935232255807
2476,the American music publishing industry.,"In the late nineteenth century, ^5,000 pianos were sold in the United States each year and, with ove",0.1703559325691582
2477,sheet music,"The start of Tin Pan Alley is usually dated to about 1885,.but the end of Tin Pan Alley is less clea",0.1340984281967522
2478,very noisy,,0.0
2479,"the term "" Tin Pan Alley"" was perhaps first used by Rosenfeld.","The start of Tin Pan Alley is usually dated to about 1885,.but the end of Tin Pan Alley is less clea",0.5086582070899933
2480,It is formed to develop commercially practical eye-controlled technology.,"Johansen and some of his colleagues have formed a new company, The Eye Tribe, which is hoping to dev",0.30523543332373776
2481,the development of eye-controlled computer technology began a very long time ago,The GazeGroup has been developing eye-controlled computer technology   for nearly 20 years.,0.43110546469688416
2482,a replaceable filter,"Since most smartphones and other mobile devices can't come standard with an infrared device, Johanse",0.172176047120816
2483,Keep them company.,,0.0
2484,She was loved by everybody she met.,"Brownie, in return, loved each other and every one of us.",0.25947803258895874
2485,smiled,,0.0
2486,Caring,,0.0
2487,People who disbelieve the serious situation of our planet.,"The ""eco-guilt"" brought on by the discouraging news about our planet gives rise to the popularity of",0.3286730213376541
2488,Some big businesses intend to protect their own interests.,"Unfortunately, that is often inaccessible as blocked by the desire to be shocking or to defend some",0.2824523150920868
2489,voice a different opinion,"But only a different review appeared in Nature, a respected science magazine with specific readershi",0.15511086142173727
2490,To show the importance of presenting overall information by the media.,"A critical   eye is valuable, and the media should present information in such a way that could allo",0.3676689202673625
2491,the winds and tide were too strong,"Nearly worn out while swimming against the tide, they finally made it to the shore.",0.24156038463115692
2492,To create a story describing a rescue at sea.,"Violent winds swept the ocean, and waves thundered to shore, shaking the lookout tower at Pea Island",0.49907350540161133
2493,All the passengers of a shipwreck were rescued because of heroic the efforts of a special leader and his crew.,"After the ship's crew dragged the line onboard, the surfmen would fire a second line and carry survi",0.4281639239853795
2494,The American dream of owning a house.,"For millions of people,the American dream of owning a home seems to be slipping out of
reach.",0.35007596015930176
2495,buy a house,"""Maybe young couples can no longer afford to buy a ready-made house as their parents did,' says 40-y",0.35433152318000793
2496,Most of the owner builders design their homes.,"""An astonishing 50 percent of these owner builders hammer every nail.1ay every pipe,and wire every s",0.48906055092811584
2497,Less than 40 percent of owner-builders buy commercial plans.,One survey revealed that 60 percent of owner-builders also design their homes.Many others buy commer,0.43519636922591015
2498,Development of the National Flag,The national flag as we know it today is in no way a primitive artifact.,0.33266589045524597
2499,they were believed to stand for natural forces,They believed that the power of the wind would be added to the good wishes of the gods and ancestors,0.15339402854442596
2500,He doubts where it started.,,0.0
2501,The second ancestor of the national flag.,"The flag, the most common symbol of a nation in the modern world, is also one of the most ancient.",0.3657771944999695
2502,ask for some advice,"If you still have no idea of what to do, don't be shy about asking the person next to you; it's bett",0.23436013618680482
2503,should arrive on time or five to ten minutes late,You should arrive on time or five to ten minutes late.,0.35647401213645935
2504,keep silent at table,"At the dinner table, how can I know which fork or knife to use?",0.2590393126010895
2505,Daniel had to be sent back to his father,"When the tests came back, they showed Daniel was a perfect match.",0.28031373023986816
2506,He tried his best to make her laugh.,"He tried as hard as he could to make me laugh, to bring back the grandma who loved to clown around",0.12480673938989639
2507,She wasn't at all happy with his offer.,He could see I wasn't at all happy with his offer.,0.31664493680000305
2508,He would also give up his life's dream: to play football.,Things were going along just fine until the diabetes   I've lived with most of my adult life started,0.24122288823127747
2509,She was full of life.,"I was living, but I couldn't really call it a life -- it was an existence.",0.2748711407184601
2510,"Daniel agreed with grandma that the transplant was worthwhile for her, not for him.","My grandson, Daniel, and I have always been very close.",0.5168486833572388
2511,Cigarette smoking contributes to decreased IQ and thinking.,The team found that men with higher scores on the lifetime alcohol problems scale(LAPS)and those who,0.5050516724586487
2512,nicotine exposure can improve mental functioning temporarily,"Thus,though smoking did not account for all of the decreased mental functioning observed among the a",0.5303922295570374
2513,other factors can cause the poorer mental functioning besides smoking,"Thus,though smoking did not account for all of the decreased mental functioning observed among the a",0.5335333347320557
2514,to warn us of the bad effects of smoking on IQ and thinking,"In her study,""Cigarette smoking has a bad effect on IQ and thinking,"" she said.",0.4766104221343994
2515,has been written for ten years,"Ms Sykley said she had been working on the book for 10 years to help young people feel happier , hea",0.26112027509960706
2516,To help teenagers with their mental health problems.,Dementors were depressing spirits used in her book to help teenagers learn how to prevent mental ill,0.1830667108297348
2517,a newspaper report,,0.0
2518,children should be educated at home.,"Today, it is estimated that about one million home schooled children in the United States and tens o",0.3526782989501953
2519,can develop their practical skills,And they will interact with each other and develop social skills.,0.2981245815753937
2520,supportive,,0.0
2521,collect donations for the homeless people,"Countless people long to make a difference this holiday season, yet they don't realize that opportun",0.2800389115795166
2522,He got help from others,Any talent can be used to help the community in meaningful ways.,0.25651246309280396
2523,Writing,"For me, I love to coordinate  events and write , and so my way of reaching out to the community is t",0.21444928646087646
2524,Make a Difference in Your Holiday Season,"Countless people long to make a difference this holiday season, yet they don't realize that opportun",0.5058268376445421
2525,organic foods cost more but are not necessarily better than conventionally grown foods,"Conventionally grown food generally costs less, but is organic food a better choice?",0.5238370299339294
2526,value food safety and nutrition,"Conventionally grown food generally costs less, but is organic food a better choice?",0.23114433884620667
2527,Doubtful.,,0.0
2528,creative and competent,,0.0
2529,Developing passion for what one is doing.,Follow your passion.,0.25167950987815857
2530,Disapproving.,,0.0
2531,"The North Star, together with some other stars, make up the Little Dipper.","If you were to stay up all night looking at the stars, you'd slowly see them move around a point in",0.3128911554813385
2532,Now the North Star is no longer a navigational tool used by sailors.,"Due to its position in the sky, at one time sailors used the North Star as a navigational tool.",0.5145391225814819
2533,What makes the North Star so special?,The North Star is the brightest star in the constellation known as the Little Dipper.,0.46762987971305847
2534,You can sleep in the tree house.,"Coolest Hotels in the World
Artau Aragon Towers
The Ariau Amazon Towers hotel lets you sleep in a tr",0.08583352484877897
2535,htlp://www.bahamabeachclub.com,,0.0
2536,The Ice Hotel.,"For more information, visit the website: http://Hwww.ariautowers.com
The Ice Hotel
Every winter in J",0.24008864164352417
2537,pray for grandfather.,My grandfather died the next week.,0.34895673394203186
2538,She is very kind.,,0.0
2539,The old lady's smile.,"The old lady was sitting next to me, smiling.",0.3546251952648163
2540,Students were not allowed to ask questions.,Students couldn't ask questions.,0.4291495084762573
2541,Einstein gradually loved mathematics with his uncle's help.,"Albert said he felt as if he were in prison..
One day Albert told his uncle Jacob how much he hated",0.37151607871055603
2542,modern technology,"Because of modern technology like the satellites that travel around the world, information travels f",0.25994613766670227
2543,the world now seems smaller because of faster communication,It means that the world seems smaller.,0.5678368806838989
2544,by sea,,0.0
2545,in America,"In the seventeenth and eighteenth centuries, it took six weeks for news from Europe to reach America",0.21799568831920624
2546,by constantly changing the fashions in women's clothing,"When comparing men and women in the matter of fashion,the conclusions to be drawn are obvious.Do the",0.3966219425201416
2547,a waste of time,Changing fashions are nothing more than the intentional creation of waste.Many women spend vast sums,0.08544798940420151
2548,comfort,Changing fashions are nothing more than the intentional creation of waste.Many women spend vast sums,0.12242123484611511
2549,New fashions in clothing are created for the commercial exploitation of women.,"When comparing men and women in the matter of fashion,the conclusions to be drawn are obvious.Do the",0.5166064600192133
2550,Buy something in the general store.,Going to the store was like going into battle.,0.24010774493217468
2551,She served herself.,,0.0
2552,Her tricks made the author finish shopping in a shorter time.,But by summer's end the shopping trip that had once taken me an hour was done in 15 minutes.,0.3393445312976837
2553,tell readers Miss Bee's influence on her.,"She looked up and said, ""I'm Miss Bee.""",0.3836006820201874
2554,a TV show,"which, since its first show in October, has become one of China's most popular television shows, cov",0.24852638301961683
2555,how the fathers look after and guide their children,lies in the chance to have a close look at the lives of popular Chinese stars and their children.,0.33472585678100586
2556,"While they bring up their children, parents are improving their parenting styles.","""As they raise their children, parents are growing up at the same time,"" said Wang Renping, a popula",0.5005125507609967
2557,audiences enjoy laughing at others' failure in life,"Audiences fancy watching the failed attempts of star dads making dinner, braiding hair , and discipl",0.24266580351373843
2558,temperatures and water levels in the air,Snow is a form of frozen water.,0.18976378440856934
2559,the reflected light is white,This is because the light we see from the sun is white.,0.28932368755340576
2560,It contains air which helps hold heat.,The shape depends mainly on the temperature and water levels in the air.,0.23969468474388123
2561,He asked some of his sailors to get onto the boat to sail it.,"During the past 30 years, the triangle has claimed the lives of some 1,000 sailors and pilots.",0.23821356835461807
2562,The Mysterious Bermuda Triangle,"During the past 30 years, the triangle has claimed the lives of some 1,000 sailors and pilots.",0.41641765832901
2563,a book for language learners,,0.0
2564,cities,"Many large Russian cities such as Chelayabinsk and Irkutsk, have taken steps to protect their cultur",0.3059364564392376
2565,"we should think before, while and after reading a passage",Think while you are reading.,0.42900848388671875
2566,children behave worse than they did in the past,"Beside him sits his wife, with their children around her: Granny and her elder brothers.",0.32443082332611084
2567,the writer was not so well raised as she was required to pretend,"We would always be warned in advance to be on our best behavior, since my mother made a great effort",0.18293903768062592
2568,it called to mind the values of good old days.,"If you give her the chance, she then takes out of her drawer the old photograph album which she keep",0.2953484058380127
2569,hoped happiness would be everlasting,"We would always be warned in advance to be on our best behavior, since my mother made a great effort",0.20612506568431854
2570,the brain grows at its fastest rate during the first three years of life.,Parents were questioned about the types and frequency of the food and drink their children consumed,0.21440210938453674
2571,Good nutrition at any stage may encourage excellent brain growth.,Scientists stressed good diet was essential in a child's early life as the brain grows at its fastes,0.45883443210470853
2572,have a lower IQ whether he improved his diet,"The effect is so great that researchers from the University of Bristol said those children with a ""h",0.24402104318141937
2573,Healthy diet improves children's intelligence,Children brought up on healthy diets are more intelligent compared with their junk food eating partn,0.5140927077861783
2574,increasing urbanization takes place in China,"As China becomes increasingly urbanized  , it has to find space for its urban and rural citizens as",0.2996210753917694
2575,benefit the environment and lower living costs,Less transportation means we have fresh agricultural products at lower costs and less carbon emissio,0.3514637661677775
2576,hopeful,,0.0
2577,UNICEF Goodwill Ambassador,"Three months after his nomination  , Lang went to Tanzania with the UNICEF team to visit children th",0.4260395440400867
2578,help children who are in great need,"""I love children very much, and playing piano for them is my favorite,"" Lang said, beaming with deli",0.163344432242232
2579,To help those children facing serious diseases.,"""I love children very much, and playing piano for them is my favorite,"" Lang said, beaming with deli",0.22561992528489294
2580,Children's passion for music.,"So far Lang has chosen five children from the United States and Germany, providing them with scholar",0.15970443189144135
2581,strange flying objects,Burdens noticed that the moon looked strange that night.,0.23255079984664917
2582,when they were walking across a yard to Burdens' room,"Dennis Burdens, who wrote an article, tells us that he once saw a UFO himself.",0.3001275956630707
2583,a large plate,It seemed to be an object rather like a big plate.,0.09326065331697464
2584,by several people,People call these strange objects Unidentified Flying Objects(UFOs).,0.17403076589107513
2585,got better grades than men,"Women work harder at school, harder at university, and do better at both, but they still receive les",0.19373340232918448
2586,They play a lot more than women.,"""It also shows something about the inequality for working women in terms of pay and promotion.",0.290572851896286
2587,"compared with men, women are in an unfavorable condition in the male-dominated world","In contrast, men were more likely than women to miss lectures due to ""other affairs"" and ""laziness"",",0.31004810333251953
2588,make all students work hard and realize the importance of higher education,"Women work harder than men at university and get better degrees as a result, according to a study at",0.34065696597099304
2589,They rushed back and shut the door.,"Hopeless,they tried to break the windows,but the glass was not breakable.Everything they threw at ju",0.22039474553844635
2590,get the reader's attention,"Get out of there!""",0.5918207764625549
2591,breaking the windows to get some fresh air,"Get out of there!""",0.48116499185562134
2592,She remained calm in the face of danger.,,0.0
2593,by sharing their feeling and reading their minds,Books introduce us into the best society; they bring us into the presence of the greatest minds that,0.2394278198480606
2594,Companionship of books,Books possess an essence of _ .,0.41366368532180786
2595,analyzing causes,,0.0
2596,a flexible pay to the future assistant professor,"Assistant Director of Media Resources Center
Maryland Institute College of Art is seeking an Assista",0.21406358026066136
2597,Maryland Institute College of Art,"Assistant Director of Media Resources Center
Maryland Institute College of Art is seeking an Assista",0.3760421878039723
2598,Employment Information,For complete information see http://finearts.wichita.edu.,0.3613939881324768
2599,American children begin to learn how to manage money when very young.,American parents usually think that their child should not have more pocket money than the children,0.47906628251075745
2600,have most of it saved in the bank,"The idea of a bank account is too early for so small a child, although he can be made to understand",0.1958681046962738
2601,Because he can not manage his money and is kept himself in an unfavorable position,"He will be saving, earning, and spending suitable quantities all along in order to learn how to mana",0.3167121073555905
2602,the world's best places for beach walks,"Co. Uk, we've been searching the globe to find you the world's best and most glorious beach walks, a",0.44822341203689575
2603,you will be fascinated by the scenery,"Walking from the city's famous Bondi Beach to the sweeping curve of Bronte Beach takes just an hour,",0.14383596181869507
2604,It provides visitors a variety of great landscapes.,"Beaches are not only great for lying on and doing water sports, and in fact one of the best ways of",0.1761450469493866
2605,His life in the Grammar School.,"He almost certainly attended the Grammar School in the town, but of this we cannot be sure.",0.3109089136123657
2606,not all the comments on Shakespeare's works have produced good effects,Most of us use about five thousand words in our normal use of English; Shakespeare in his works used,0.2586198151111603
2607,People pay more attention to the comment than the poetry of Shakespeare.,"Shakespeare, more perhaps than any other writer, made full use of the greatest resources of the Engl",0.33130779101620567
2608,the people whose native language is English,There is probably no better way for a foreigner to appreciate the richness and variety of the Englis,0.21835210040965886
2609,often perform seemingly dangerous actions,"Often a stuntman's success depends on careful timing .For example, when he is ""blown up"" in a battle",0.32673880457878113
2610,selling their special skills,,0.0
2611,his safety is generally all right,"Often a stuntman's success depends on careful timing .For example, when he is ""blown up"" in a battle",0.2474195957183838
2612,Exactness,,0.0
2613,Sometimes an accident can occur to a stuntman.,"They often get seriously injured, and sometimes killed.",0.32005178928375244
2614,An experience at sea.,We finished lunch and then decided to rent a boat because the sea and the weather were beautiful.,0.3311752676963806
2615,In the afternoon.,,0.0
2616,they went on rowing,"When I was in medical college, I went camping with some of my friends.",0.40149058216764605
2617,the boat shook too much,"The sea changed a lot, the waves got very high, and the boat began to shake like a cradle .",0.26146772503852844
2618,Steve had ever doubted whether Katie could survive,For three years Katie received a lot of treatment at the Nemours Hospital for Children in Wilmington,0.3477230668067932
2619,They were great.,,0.0
2620,He didn't get even half the pay he used to.,"The job change came with a 65% pay cut from what he was making as a lawyer, but Steve thought he was",0.17592346668243408
2621,raise money to save more children's lives,For three years Katie received a lot of treatment at the Nemours Hospital for Children in Wilmington,0.16012640297412872
2622,lived in so many underground cities,Many cities have underground car parks.,0.38109150528907776
2623,"Tunnels, car parks, shopping areas.","In some cities, such as Tokyo, Seoul and Montreal, there are large underground shopping areas.",0.3800765409620917
2624,"Building down, not up.",Supporters  of underground development say that building down rather than building up is a good way,0.3599822223186493
2625,on holiday,,0.0
2626,it polluted the sea,I have been working as a policeman on the sea for eight years.,0.3340235650539398
2627,Happy.,,0.0
2628,71%,,0.0
2629,bathrobes and towels.,Four in ten U.S. survey-takers said they'd stolen something - mostly towels (28%) and bathrobes (8%),0.26466044783592224
2630,The global worst travellers were announced.,"Those in the U.S. ranked themselves as the worst travellers by a shocking 20 per cent, followed by 1",0.4256954491138458
2631,Digging sand to find something.,"Building sand castles, digging sand to find something, riding bicycles and flying kites are also pop",0.31948909163475037
2632,Travel information about Long Beach,"Long Beach, a 28-mile area of beach, lies in southwestern Washington, and is generally called Long B",0.4353545606136322
2633,a travel guide,,0.0
2634,The brief introduction of Ji Xianlin.,"With his achievements in the history of Sino-Indian cultural relations, Buddhism history,  Indian li",0.38317450881004333
2635,The ultimate target of cultural exchange is to achieve a kind of Great Harmony.,Only by learning from each other's strong points to make up for shortcomings can people constantly p,0.3378886878490448
2636,European-American culture.,"According to him, human culture is divided into four parts: Chinese culture, Indian culture, Arabic-",0.24576598405838013
2637,Institutions worldwide are hiring administrators from the U.S.,The decline in government support has made fund-raising an increasingly necessary ability among admi,0.2958916128226591
2638,Most of their money comes from the government.,But government support has failed to keep pace with rising student numbers.,0.24160416424274445
2639,They will view a lot of things from a new angle.,"For example, when the board of the University of Colorado searched for a new president, it wanted a",0.20156732201576233
2640,Global Headhunting in Higher Education,"""We didn't do any global consideration,"" says Patricia Hayes, the board's chair.",0.37956352843781027
2641,Life after retirement.,"Since my retirement from teaching music in 2001, I have spent a good deal of time painting as an art",0.3605545461177826
2642,he couldn't stop missing his father,"so perhaps I was trying to recover from the loss of my father, or maybe it was just that it brought",0.22584334015846252
2643,believed Wyeth to be the best in watercolor1s,"However, watercolor1s remained my first choice, and I think I did my best work there, showing my pai",0.3452697559657557
2644,Very enjoyable,,0.0
2645,if the animal makes a wrong decision,"Animals' ability to act reasonably is believed to come partly from what we may call ""genetic  learni",0.26896451402502497
2646,their environments change all the time,,0.0
2647,individual learning plays a less important role,"The more important individual experience is likely to be , the less important is genetic learning as",0.40096408128738403
2648,their natural action pattern with their own experience,"The more important individual experience is likely to be , the less important is genetic learning as",0.26493600010871887
2649,his breakfast should begin.,He read the paper all through breakfast.,0.38246533274650574
2650,each of them had to start and finish her job just on time,Her job was to stop the bus when it came.,0.23894882202148438
2651,Reading newspaper.,"Ready now, he was still reading the paper.",0.34950292110443115
2652,remember important things better,"As a result, you will get enough time to plan your schedule in a better manner.",0.22265347838401794
2653,Public transport shouldn't be only considered time-wasting.,"Well, the option of using public transport to save time, at first glance, may not seem to be a good",0.32405516505241394
2654,Easy ways to set aside time for yourself.,"Waking up early gives you ample time to exercise, have your breakfast peacefully, look after your ga",0.52429138576443
2655,"health, medicine, education, sports","* New Games sports may be added
The International Olympic Committee has canceled the 28-sportcap for",0.2737652361392975
2656,Australian study most expensive,"They have to spend an average of $ 42,000 ( about 258 ,000 yuan) a year to study at Australian unive",0.40681997387602936
2657,Some events may be held outside the host country in future summer Olympics,"* New Games sports may be added
The International Olympic Committee has canceled the 28-sportcap for",0.368613600730896
2658,Because they have no idea about how to listen.,"So if you thought that the music of some foreign culture (or Jazz) sounded like the crying of cats,",0.14666424691677094
2659,be trained to like particular music,This shows the importance of training or nurturing   the brain to like particular sound of combinati,0.3263879160592292
2660,Love of Music Is Not Natural But Nurture,"Our love of music and appreciation of musical harmony   is learnt and not based on natural ability,",0.42153531312942505
2661,The culture and tradition of the company.,"She once worked as the training manager for a large newspaper, where she found the corporate culture",0.2832646071910858
2662,To express her anger.,"But she found that she hadn't left her resentment, frustration, and anger behind when she resigned.",0.22289574146270752
2663,her painful experiences there was valuable for her,"If I hadn't had those painful experiences, I would never have written a book.",0.2853200435638428
2664,By giving examples,,0.0
2665,living with parents is common in some countries,"Of course, living with your parents is not unusual in some countries.",0.44213244318962097
2666,To show the present situation of young people living with their parents.,And he's not alone: a quarter of young adults in the UK now live with their parents.,0.40492209792137146
2667,ranges over at least four states,"Stay close to home and enjoy the following:
MNA Ventures 
              The MNA Ventures   program o",0.19419726729393005
2668,There are classes at varying times.,Discovery classes take place mainly in the Museum grounds but may include field trips to go with the,0.21113018610668044
2669,Custom Tours,"Custom Tours
              The Museum of Northern Arizona's Custom Tours offer opportunities to disc",0.35137468061671345
2670,Travel.,,0.0
2671,"From January 1,2007, Hong Kong bans smoking in most public places.","Hong Kong Bans Smoking
Do you plan to go to Hong Kong Disneyland with your family?",0.19279431219070703
2672,It is a holy place for Buddhists.,"Big Wild Goose Pagoda
The Big Wild Goose Pagoda has a history of over 1,300 years and is a typical a",0.03395743520579907
2673,In the Ming Dynasty.,"Xi'an Ancient City Wall
As one of the landmarks of Xi'an, Ancient City Wall still stretches round th",0.07843914164148522
2674,Tourists.,"Terra-cotta Warriors
As the greatest archaeological findings of the 20th century, Terra-cotta Warrio",0.1797331617601794
2675,inform us of fear and phobia,"But for some people, fear develops into a ""phobia"", which is a strong and unreasonable fear of somet",0.4269888987805436
2676,By giving examples.,,0.0
2677,They have succeeded in helping some people ignore memories related to phobia.,"""People with spider phobia would stay out of their home or dormitory room for days if they thought a",0.2733389437198639
2678,Fear is not a completely bad thing.,"But for some people, fear develops into a ""phobia"", which is a strong and unreasonable fear of somet",0.32523187155042116
2679,Keeping coins in his shirt pocket.,"As they prayed side by side, during one of the prostrations  , the coins fell down onto the carpet.",0.2720315456390381
2680,To help those in need in a proper way.,,0.0
2681,the man who hid the coins was probably living a hard life,The man reacted fast and picked up the coins and went off into another corner of the mosque.,0.4503740668296814
2682,Michael's company was trapped in trouble,Michael's company continued to slide.,0.4666929543018341
2683,They got an RV to serve their travel,We listed our house for rent and got a great deal on an RV .,0.3552188277244568
2684,historic sites,,0.0
2685,The family won't travel like this again,"""At midnight, I'd wake up and see him sitting in a chair,with his hand on his forehead",0.3232530653476715
2686,an organization,,0.0
2687,to call on people to offer their help to Africans,"For $10, anyone can send a net to Africa and help save a life.",0.32508432209394683
2688,She started working for NBN at the age of 5.,"Most of these people live in Africa, and are under age 5.",0.3811444938182831
2689,Their communication environment.,"Professor Sue Roulstone said, ""These findings are an encouragement to all parents to provide a posit",0.17151186148080563
2690,the very early years had a big effect on children's school performance,"And the better our children are at talking by the age of two years, the better they will do when the",0.3557591140270233
2691,speaking,,0.0
2692,The research could help children who suffer from learning difficulties.,The research also showed that although social background has a noticeable effect on a child's readin,0.38887445878020477
2693,education,"""This is a very positive message, as it gets us away from the belief that a child's educational futu",0.2233350146980961
2694,The sight of a father with a child in his arms.,A young father who held a child in his arms walked past me.I felt as if I saw my childhood from anot,0.34867273545873756
2695,Perhaps the father has got used to doing that.,All the lights were off except father's.,0.21695742011070251
2696,The father is actually kind to his son.,A young father who held a child in his arms walked past me.I felt as if I saw my childhood from anot,0.3361677520220502
2697,It focuses on how he worked as a politician.,The film focuses on the last four months of his presidency.,0.2926909625530243
2698,ended slavery to keep the country united,"""His main objective when the war began was not the freeing of the slaves but to keep the country uni",0.2492807342040156
2699,He looks very similar to Lincoln. ks5u,"In previous movies, Lincoln was shown as a simple yet almost perfect man.",0.2638978958129883
2700,It is of high quality.,,0.0
2701,Entertainment,,0.0
2702,A carriage.,,0.0
2703,Dutch or English,"And while you're there, check out the various inexpensive ways to tour the city.Don't worry about ge",0.14653721967154718
2704,The life of Jewish during World War II.,The city has a historic past.One impressive place to visit is the Anne Frank House on Nine Streets.I,0.10050476342439651
2705,offer readers some information about Amsterdam,"And while you're there, check out the various inexpensive ways to tour the city.Don't worry about ge",0.30666735768318176
2706,Water from it contains a lot of impure substances.,Sand and mud cannot dissolve in water.,0.4753524079285914
2707,to kill tiny microbes,Many microbes are harmful.,0.2799018323421478
2708,to get more people together,But what Fred truly wanted to do was to bring people together.,0.2828572988510132
2709,The race of life with intent.,"Fred would say that it's not about how long you live, but how you run the race of life.",0.38933953642845154
2710,Guling might have originally been pronounced as Kuling in English.,"In 1992, when Xi Jinping worked in Fuzhou, he came across a newspaper report about ""My Guling,"" writ",0.36705842971948577
2711,was deeply impressed by Guling's people and environment,"""She said that she would value this bond of friendship between her husband and the people of China,",0.3097253143787384
2712,Mr. Xi's concern and arrangement.,"In 1992, when Xi Jinping worked in Fuzhou, he came across a newspaper report about ""My Guling,"" writ",0.28004112925896724
2713,the Gardners' story is a moving one with a happy ending,But a Chinese student lodging at the Gardners' recognized the small town as Guling near Fuzhou City,0.3803502917289734
2714,A penguin came ashore on a beach thousands of miles away from its habitate.,"The black and white bird came ashore on a beach in the south of the North Island nearly 4,000 miles",0.47124415501550243
2715,the young bird's appearance in New Zealand is due to its hunt for food and delay of returning,The most likely explanation for its appearance in New Zealand is the hunt for food.,0.3396599590778351
2716,The young penguin didn't realize the sand wasn't going to melt inside it like snow it eats.,"""It doesn't realize that the sand isn't going to melt inside it because they typically eat snow -- t",0.3629801273345947
2717,they don't have anything to protect them,The sea turtles have no way to protect their eggs.,0.1673380583524704
2718,taken to the living-room,,0.0
2719,rules for dinner time are not strict,But there are no strict rules about time in Ghana.,0.24035799503326416
2720,Why do large animals tend to dominate the upper canopy of the rain forest?,"The canopy, the upper level of the trees in the rain forest, holds too much of climbing
mammals   of",0.5076108574867249
2721,A trip to Portugal is relatively cheap.,"Porto, Portugal
+351 220 409 620
Aruba
Set your sights on Aruba for an unforgettable Caribbean holid",0.2889797259636968
2722,Aruba,"Porto, Portugal
+351 220 409 620
Aruba
Set your sights on Aruba for an unforgettable Caribbean holid",0.374983172369371
2723,"1, 449 dollars.",,0.0
2724,he didn't expect the writer to recognize him instantly,,0.0
2725,the consequence would be very severe if Simpson didn't obey his wife,"""My wife gave me a letter to post, and I've just noticed it isn't stamped.""",0.35079339146614075
2726,The letter was just addressed to the writer.,"""My wife gave me a letter to post, and I've just noticed it isn't stamped.""",0.2434520125389099
2727,Stupid and careless.,,0.0
2728,It has negative effects on personal ties,"The rapid spread of Facebook, which has more than 500 million users worldwide, has prompted concerns",0.1823725402355194
2729,update their personal statuses,"Contrary to common belief, social media websites such as Facebook do not weaken personal ties, they",0.2936394914873421
2730,Men concentrate more on the functions of Facebook,"The researchers also found that although about the same number of men and women use Facebook, they d",0.4636915624141693
2731,watch TV programs online,The BBC's iPlayer - which allows Web users to watch TV programs on the Internet -adopted the title i,0.36908969283103943
2732,young readers,"Along with ""Google"" and ""blog"", readers of BBC Magazines voted ""i"" as one of the top 20 words that h",0.1586328148841858
2733,portable,,0.0
2734,"the popularity of ""i"" products may not last long","The iPhone, the iPad, each of Apple's products sounds cool and has become a fad  .",0.32824188470840454
2735,Advertisers perform a useful service to communities.,What a tremendously useful service they perform for the community!,0.49937912821769714
2736,appreciative,,0.0
